Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
SXC,SunCoke Energy Inc,Basic Materials,9.17,0.0365339,N/A,N/A,0.335015862,768.04451,13.83863982,0.512805545,0.928819094,10.37,6.64
SXI,Standex International Corp.,Industrials,135.45,0.008859358,0.076923077,0.069610376,1.11669816,1602.394224,11.52867952,0.096516695,0.958299673,168.81,95.73
SXT,Sensient Technologies Corp.,Basic Materials,58.68,0.027948194,0,0.026351854,1.623617628,2479.224367,18.66141048,0.517075678,0.906358698,77.68,52.52
SYBT,Stock Yards Bancorp Inc,Financial Services,42.77,0.028057049,0.034482759,0.037137289,1.149996042,1254.130211,10.90699759,0.294116635,0.912211149,73.77,36.93
SYNA,Synaptics Inc,Technology,90.33,0,N/A,N/A,0,3486.738,47.37415761,0,2.221036388,142.14,67.73
TALO,Talos Energy Inc,Energy,15.46,0,N/A,N/A,0,1917.905219,5.376018127,0,1.47305636,22.24,10.69
TARS,Tarsus Pharmaceuticals Inc,N/A,16,0,N/A,N/A,0,521.864272,N/A,0,0.64747236,25.25,11.33
TBBK,Bancorp Inc. (The),Financial Services,39.27,0,N/A,N/A,0,2131.656378,12.61514285,0,1.470326637,41.52,25.13
TBI,TrueBlue Inc,Industrials,11.89,0,N/A,N/A,0,370.25158,N/A,0,0.769975293,22.01,10.15
TBPH,Theravance Biopharma Inc,Healthcare,9.85,0,N/A,N/A,0,520.209074,0.598949352,0,0.623517766,12.03,8.25
TCBI,"Texas Capital Bancshares, Inc.",Financial Services,57.77,0,N/A,N/A,0,2774.141281,7.518161047,0,1.36001937,69.27,42.79
TCBK,Trico Bancshares,Financial Services,35.42,0.033110887,0,0.095654258,1.172787629,1178.18768,8.765886046,0.291738216,1.038598803,55.95,27.71
TCBX,Third Coast Bancshares Inc,N/A,16.9,0,N/A,N/A,0,229.959263,8.024820746,0,0.941987658,21.5,12.31
TCI,"Transcontinental Realty Investors, Inc.",Real Estate,30.73,0,N/A,N/A,0,265.486181,0.601537525,0,0.561015998,47.35,27.23
TCMD,Tactile Systems Technology Inc,Healthcare,12.89,0,N/A,N/A,0,302.411787,849.4713126,0,0.977077992,26.11,6.72
TCS,Container Store Group Inc,Consumer Cyclical,1.91,0,N/A,N/A,0,98.78927,N/A,0,1.480270046,5.8,1.56
TCX,"Tucows, Inc.",Technology,19.445,0,N/A,N/A,0,209.80313,N/A,0,1.962827525,38,15.65
TDS,"Telephone And Data Systems, Inc.",Communication Services,19.45,0.038046272,0.027777778,0.029462068,0.717359484,2047.60653,N/A,N/A,0.601535752,21.52,6.21
TDUP,ThredUp Inc,N/A,3.7,0,N/A,N/A,0,278.3806,N/A,0,1.626602991,4.39,0.7305
TDW,Tidewater Inc.,Energy,70.42,0,N/A,N/A,0,3708.806549,75.19578583,0,0.915288491,73.55,28.14
TELL,Tellurian Inc,Energy,0.6057,0,N/A,N/A,0,352.408208,N/A,0,1.99776847,3.14,0.49
TENB,Tenable Holdings Inc,Technology,37.1,0,N/A,N/A,0,4290.207457,N/A,0,1.464384445,49.77,33.77
TEX,Terex Corp.,Industrials,50.27,0.011905047,N/A,N/A,0.598466721,3383.171,6.9986988,0.084888897,1.401168813,65.46,40.29
TFIN,Triumph Financial Inc,N/A,67.44,0,N/A,N/A,0,1570.79299,34.29005195,0,1.470419696,72.62,45.08
TFM,Fresh Market Holdings Inc (The),N/A,,0,N/A,N/A,0,0,0,N/A,,,
TG,Tredegar Corp.,Basic Materials,4.78,0.08009817,0.083333333,0.033975227,0.382869252,164.358756,N/A,N/A,0.860336373,12.08,4.35
TGAN,Transphorm Inc,N/A,2.66,0,N/A,N/A,0,164.815302,0,N/A,1.788208798,7.67,1.94
TGH,Textainer Group Holdings Limited,Industrials,49.2,0.023105733,N/A,N/A,1.136802047,2085.945635,9.863140091,0.232951239,0.610323755,49.6,27.95
TGI,Triumph Group Inc.,Industrials,8.1,0,N/A,N/A,0,621.377576,7.598903978,0,,13.33,7
TGNA,TEGNA Inc,Communication Services,15.53,0.025439808,0.197368421,0.101972288,0.39508022,3129.636738,4.677564421,0.131693407,0.455017173,21.88,13.66
TGTX,TG Therapeutics Inc,Healthcare,11.06,0,N/A,N/A,0,1669.811858,N/A,0,3.362017301,35.67,5.16
TH,Target Hospitality Corp,Energy,13.65,0,N/A,N/A,0,1386.786164,9.844299537,0,0.200792526,18.48,10.4
THFF,First Financial Corp. - Indiana,Financial Services,35.71,0.030243629,N/A,N/A,1.063577498,427.647783,6.427024501,0.192328662,0.70754981,47.81,30.06
THR,Thermon Group Holdings Inc,Industrials,30.21,0,N/A,N/A,0,1017.690584,24.35015992,0,0.932818272,30.81,17.78
THRD,Third Harmonic Bio Inc,N/A,6.51,0,N/A,N/A,0,262.870434,0,N/A,1.11644868,23.43,3.75
THRM,Gentherm Inc,Consumer Cyclical,44.23,0,N/A,N/A,0,1450.580216,80.36010284,0,1.346641375,76.13,38.21
THRN,Thorne Healthtech Inc,N/A,10.19,0,N/A,N/A,0,0,0,N/A,,,
THRX,Theseus Pharmaceuticals Inc,N/A,2.44,0,N/A,N/A,0,106.39222,0,N/A,1.861842498,14.77,2.12
THRY,Thryv Holdings Inc,N/A,18.53,0,N/A,N/A,0,641.209711,N/A,0,1.090030166,26.01,15.99
THS,Treehouse Foods Inc,Consumer Defensive,42.5,0,N/A,N/A,0,2396.08727,N/A,0,0.310608999,55.3,38.18
TIL,Instil Bio Inc,N/A,0.375,0,N/A,N/A,0,48.779661,0,N/A,1.011885536,2.61,0.3444
TILE,Interface Inc.,Consumer Cyclical,9.58,0.004161923,0,-0.312271015,0.039871219,556.664821,115.7307319,0.483287506,1.217509306,12.22,6.48
TIPT,Tiptree Inc,Financial Services,17.48,0.010798652,0.25,0.073940924,0.188760436,642.385945,0,N/A,0.547378367,18,11.81
TITN,Titan Machinery Inc,Industrials,26.08,0,N/A,N/A,0,596.290799,5.133092289,0,1.144699037,47.87,23.04
TK,Teekay Corp,Energy,7.46,0,N/A,N/A,0,681.656821,4.415934007,0,0.628953804,7.67,3.95
TKNO,Alpha Teknova Inc,N/A,1.98,0,N/A,N/A,0,80.641004,N/A,0,1.402798955,6.48,1.62
TLS,Telos Corp,N/A,2.66,0,N/A,N/A,0,185.090272,0,N/A,1.777076714,11.24,1.53
TLYS,Tillys Inc,Consumer Cyclical,8.35,0,N/A,N/A,0,189.161902,N/A,0,0.971934284,10.35,6.05
TMCI,Treace Medical Concepts Inc,N/A,11.04,0,N/A,N/A,0,679.453179,N/A,0,1.060050496,27.97,9.23
TMDX,Transmedics Group Inc,Healthcare,42.62,0,N/A,N/A,0,1389.412,N/A,0,1.43694572,99.63,36.42
TMHC,Taylor Morrison Home Corp.,Consumer Cyclical,43.73,0,N/A,N/A,0,4698.724523,5.390454611,0,1.398508244,52.09,25.36
TMP,Tompkins Financial Corp,Financial Services,54.25,0.044239631,0.052631579,0.037137289,2.334893604,779.205445,11.35685888,0.489495514,0.949667797,80.91,46.69
TMST,TimkenSteel Corp,Basic Materials,19.91,0,N/A,N/A,0,865.186302,24.79043846,0,1.472619547,23.49,15.59
TNC,Tennant Co.,Industrials,82.33,0.01360379,0.06,0.037921812,1.054605635,1537.942348,15.03364954,0.193151215,0.969950986,87.25,57.98
TNET,TriNet Group Inc,Industrials,104.23,0,N/A,N/A,0,5264.478337,14.82951644,0,0.855323158,121.6,61.93
TNGX,Tango Therapeutics Inc,N/A,8.4,0,N/A,N/A,0,854.60293,N/A,0,0.760670574,13.03,2.47
TNK,Teekay Tankers Ltd,Energy,52.99,0.004717871,N/A,N/A,0.25,1559.01879,2.842828991,0.015762926,0.412582429,54.11,26.09
TNYA,Tenaya Therapeutics Inc,N/A,2.25,0,N/A,N/A,0,152.69625,0,N/A,1.787441545,8.09,1.64
TOI,Oncology Institute Inc (The),N/A,2.02,0,N/A,N/A,0,147.369278,N/A,0,1.293739028,3.46,0.33
TOWN,Townebank Portsmouth VA,Financial Services,26.06,0.035808163,0.086956522,0.093362074,0.93316074,1346.746062,0,N/A,0.935824505,31.35,20.32
TPB,Turning Point Brands Inc,Consumer Defensive,21.08,0.012047081,0.083333333,0.076316923,0.253952462,370.914805,0,N/A,0.605036103,26.24,18.8
TPC,Tutor Perini Corp,Industrials,7.31,0,N/A,N/A,0,379.942988,N/A,0,1.216518215,9.6,4.9
TPH,Tri Pointe Homes Inc.,Consumer Cyclical,28.33,0,N/A,N/A,0,2749.487551,6.643825892,0,1.342606134,34.04,16.18
TPIC,TPI Composites Inc,Industrials,2.025,0,N/A,N/A,0,86.201996,N/A,0,2.868080433,14.8,1.9
TR,"Tootsie Roll Industries, Inc.",Consumer Defensive,30.68,0.011734029,0,0,0.356005417,1242.233016,15.51860154,0.312285453,0.334859841,45.77,29.07
TRC,Tejon Ranch Co.,Industrials,16.33,0,N/A,N/A,0,436.443157,30.71596573,0,0.887491735,20.65,15.25
TREE,LendingTree Inc.,Financial Services,16.08,0,N/A,N/A,0,209.084799,N/A,0,2.95034759,47.82,10.12
TRMK,Trustmark Corp.,Financial Services,22.08,0.040546956,0,0,0.895276778,1348.427698,12.9995247,0.529749573,0.920961621,36.4,18.96
TRN,"Trinity Industries, Inc.",Industrials,24,0.043333333,0.130434783,0.148698355,1.023126206,1964.485224,26.36892918,1.145718035,1.132013333,30.38,19.64
TRNO,Terreno Realty Corp,Real Estate,55.96,0.029174881,0.125,0.133966578,1.632626368,4778.195244,31.42288453,0.868418281,0.993143803,65.63,50.42
TRNS,Transcat Inc,Industrials,86.61,0,N/A,N/A,0,764.447922,0,N/A,0.957690837,115.41,65.6
TROX,Tronox Holdings plc,Basic Materials,11.67,0.042135072,0,0.226703205,0.491716295,1829.783121,0,N/A,1.80703472,17.12,10.08
TRS,Trimas Corporation,Industrials,24.61,0.006470223,N/A,N/A,0.159232188,1019.208876,19.88312283,0.129457063,0.645586686,31.54,22.52
TRST,Trustco Bank Corp.,Financial Services,27.74,0.051910598,0.028571429,0.395080271,1.391725946,527.737771,7.094012413,0.356852807,0.757716883,36.69,23.78
TRTN,Triton International Ltd,Industrials,79.55,0.034738929,0.076923077,0.06125302,2.76348177,4380.115278,7.367630508,0.268038969,0.576009586,84,51.32
TRTX,TPG RE Finance Trust Inc,Real Estate,5.47,0.166883916,0,-0.110084938,0.91285502,425.209279,N/A,N/A,1.516588043,8.34,4.64
TRUE,Truecar Inc,Communication Services,2.13,0,N/A,N/A,0,191.829253,N/A,0,1.713725423,3.49,1.66
TRUP,Trupanion Inc,Financial Services,26.14,0,N/A,N/A,0,1082.196,N/A,0,2.431058299,69.15,18.45
TSE,Trinseo PLC,Basic Materials,6.63,0.07193948,-0.96875,-0.52182375,0.476958753,233.303952,N/A,N/A,2.018553289,30.27,5.48
TSP,TuSimple Holdings Inc,N/A,1.19,0,N/A,N/A,0,244.072789,N/A,0,3.16664466,2.89,0.75
TSVT,2seventy bio Inc,N/A,2.5,0,N/A,N/A,0,126.161445,N/A,0,1.563688163,17.56,1.86
TTCF,Tattooed Chef Inc,N/A,0.158,0,N/A,N/A,0,0,0,0,,,
TTEC,TTEC Holdings Inc,Technology,21.58,0.047140186,N/A,N/A,1.017285223,1023.270945,15.87451047,0.74800384,1.430859475,51.1,19.86
TTGT,Techtarget Inc.,Communication Services,25.58,0,N/A,N/A,0,711.654734,27.00776979,0,0.88203552,56.61,23.43
TTI,"Tetra Technologies, Inc.",Energy,4.56,0,N/A,N/A,0,593.161029,21.35900864,0,1.301757114,6.77,2.43
TTMI,TTM Technologies Inc,Technology,14.64,0,N/A,N/A,0,1520.674734,30.079611,0,1.413943988,17.46,11.13
TTSH,Tile Shop Hldgs Inc,Consumer Cyclical,5.35,0,N/A,N/A,0,238.404314,18.52835268,0,1.118427754,6.51,3.74
TUP,Tupperware Brands Corporation,Consumer Cyclical,1.88,0,N/A,N/A,0,86.986322,N/A,0,2.550521603,5.91,0.61
TVTX,Travere Therapeutics Inc,N/A,6.97,0,N/A,N/A,0,522.825729,0,N/A,1.0631294,23.18,6.35
TWI,"Titan International, Inc.",Industrials,12.15,0,N/A,N/A,0,751.960803,6.095414443,0,1.091762774,17.29,9.23
TWNK,Hostess Brands Inc,Consumer Defensive,33.35,0,N/A,N/A,0,4431.594557,26.07802088,0,0.417212193,33.74,21.59
TWO,Two Harbors Investment Corp,Real Estate,13.21,0.136260409,1.647058824,-0.008659313,1.983461798,1270.641789,44.58079395,7.134754668,1.175830939,16.74,9.83
TWOU,2U Inc,Consumer Defensive,2.4,0,N/A,N/A,0,195.407923,N/A,0,3.401485648,13.15,1.85
TWST,Twist Bioscience Corp,Healthcare,18.66,0,N/A,N/A,0,1071.011804,N/A,0,2.803118079,40.5,11.46
TXRH,Texas Roadhouse Inc,Consumer Cyclical,104.28,0.020007058,N/A,N/A,2.086336008,6955.476,23.91389524,0.481832796,0.498229132,116.92,88.52
TYRA,Tyra Biosciences Inc,N/A,13.58,0,N/A,N/A,0,584.085197,0,N/A,1.721751719,19.74,6.25
UBA,"Urstadt Biddle Properties, Inc.",Real Estate,21.14,0.05546413,N/A,N/A,1.172511706,832.174133,32.57296592,1.743771128,0.811919698,23.16,14.51
UBSI,"United Bankshares, Inc.",Financial Services,30.84,0.046692607,0,0.011497274,1.395403349,4161.396911,10.58567169,0.477877859,1.086493582,41.4,25.35
UCBI,United Community Banks Inc,Financial Services,24,0.03717549,0.045454545,0.075280006,0.892211748,2852.480664,10.19540521,0.355462848,1.313270905,37.89,19.83
UCTT,Ultra Clean Hldgs Inc,Technology,25.81,0,N/A,N/A,0,1156.381122,46.62827107,0,1.669569385,40.8,22.15
UDMY,Udemy Inc,N/A,12.45,0,N/A,N/A,0,1872.312635,N/A,0,1.463667456,17.26,8.17
UE,Urban Edge Properties,Real Estate,16.99,0.037669217,N/A,N/A,0.630110941,1998.745769,48.8619217,1.876447115,1.121018417,17.51,12.86
UEC,Uranium Energy Corp,Energy,5.78,0,N/A,N/A,0,2230.204001,N/A,0,1.572648475,6.05,2.3
UEIC,Universal Electronics Inc.,Technology,8.68,0,N/A,N/A,0,112.047646,N/A,0,1.002588336,25.91,7.02
UFCS,United Fire Group Inc,Financial Services,19.79,0.031676247,0,-0.12390408,0.626872926,499.985603,N/A,N/A,0.519888396,31.37,18.41
UFI,"UNIFI, Inc.",Consumer Cyclical,6.61,0,N/A,N/A,0,119.53869,N/A,0,1.332722707,10.54,5.85
UFPI,UFP Industries Inc,Basic Materials,103.59,0.010072753,N/A,N/A,1.043436439,6432.939,11.67335173,0.114789487,1.389648854,107.57,67.68
UFPT,UFP Technologies Inc.,Consumer Cyclical,143.17,0,N/A,N/A,0,1093.648714,22.03870534,0,0.853765667,205.08,103.64
UHT,Universal Health Realty Income Trust,Real Estate,40.7,0.070761671,0.014084507,0.012991368,2.805060588,562.559551,30.55064361,2.109068111,0.770098744,54.97,37
UIS,Unisys Corp.,Technology,2.9,0,N/A,N/A,0,198.07143,N/A,0,1.677236264,9.18,2.6
ULCC,Frontier Group Holdings Inc,N/A,3.92,0,N/A,N/A,0,866.569786,13.12984525,0,1.361801278,14.34,3.19
ULH,Universal Logistics Holdings Inc,Industrials,23.555,0.01764526,0,-0.009260855,0.415634108,619.213204,4.749769528,0.083966487,1.085473504,44.16,20.85
UMBF,UMB Financial Corp.,Financial Services,69.32,0.022504328,0.027027027,0.048413171,1.495691812,3364.098768,8.869837553,0.192248305,1.227560773,90.09,49.48
UMH,UMH Properties Inc,Real Estate,14.92,0.054959786,0.025,0.026351854,0.799851143,973.817225,N/A,N/A,1.070937224,18.18,13.26
UNF,Unifirst Corp.,Industrials,169.35,0.007794508,0.033333333,0.224734169,1.236778606,2557.960962,24.67311922,0.223648934,0.696923478,204.54,150.23
UNFI,United Natural Foods Inc.,Consumer Defensive,15.71,0,N/A,N/A,0,919.034026,38.29308442,0,1.149059219,47.88,12.88
UNIT,Uniti Group Inc,Real Estate,5.2,0.115384615,0,-0.242141717,0.562851551,1241.180741,N/A,N/A,1.968281194,6.83,2.67
UNTY,"Unity Bancorp, Inc.",Financial Services,25.39,0.018262821,0.090909091,0.113824179,0.463693037,257.336943,0,N/A,0.628352574,29.03,19.61
UONE,Urban One Inc,Communication Services,5.9,0,N/A,N/A,0,255.206217,6.836674351,0,0.984242094,8.04,4.33
UONEK,Urban One Inc,Communication Services,5.78,0,N/A,N/A,0,255.206217,6.836674351,0,0.931929401,6.34,3.67
UP,Wheels Up Experience Inc,N/A,1.44,0,N/A,N/A,0,240.200459,N/A,0,2.423984568,17.1,0.98
UPBD,Upbound Group Inc,N/A,28.57,0.046820423,N/A,N/A,1.337659483,1599.319059,0,N/A,1.448784828,35.34,20.02
UPLD,Upland Software Inc,Technology,4.28,0,N/A,N/A,0,139.761752,N/A,0,2.420457359,9.71,2.42
UPWK,Upwork Inc,Industrials,11.27,0,N/A,N/A,0,1520.138138,N/A,0,2.159602705,15.88,6.56
URBN,"Urban Outfitters, Inc.",Consumer Cyclical,35.81,0,N/A,N/A,0,3322.251085,14.72615972,0,1.125930459,37.82,22.37
URG,Ur-Energy Inc.,Energy,1.58,0,N/A,N/A,0,420.239239,0,N/A,1.449225824,1.68,0.8201
USCB,USCB Financial Holdings Inc,N/A,11.2,0,N/A,N/A,0,218.901502,0,N/A,0.38609179,14.07,8.56
USLM,United States Lime & Minerals Inc.,Basic Materials,204.26,0.003905382,0,0.081780741,0.797713415,1162.2394,17.00522927,0.066531561,0.744789787,226.47,126.54
USM,United States Cellular Corporation,Communication Services,45.03,0,N/A,N/A,0,2353.560495,N/A,0,0.454097587,46.86,13.79
USNA,Usana Health Sciences Inc,Consumer Defensive,46.34,0,N/A,N/A,0,894.442168,14.10814316,0,0.706368271,69.6,44.01
USPH,"U.S. Physical Therapy, Inc.",Healthcare,84.51,0.01999225,N/A,N/A,1.68954504,1266.578075,49.64831152,0.875411938,0.852979406,123.58,77.19
UTI,Universal Technical Institute Inc,Consumer Defensive,9.08,0,N/A,N/A,0,309.348427,167.8504757,0,0.693201175,9.49,5.57
UTL,Unitil Corp.,Utilities,47.45,0.033380845,0.038461538,0.018241187,1.583921083,763.601557,17.63513988,0.584472724,0.615794612,59.68,41.43
UTMD,"Utah Medical Products, Inc.",Healthcare,80.98,0.014442568,0.017241379,0.014139887,1.169559138,293.918935,0,N/A,0.769618596,107.41,75
UTZ,Utz Brands Inc,N/A,12.38,0.01831615,N/A,N/A,0.226753932,1004.530742,0,N/A,0.495190112,18.96,11.17
UUUU,Energy Fuels Inc,Energy,7.94,0,N/A,N/A,0,1274.23074,0,N/A,1.639593564,9.03,4.85
UVE,Universal Insurance Holdings Inc,Financial Services,16.15,0.039033222,0.230769231,0.042402216,0.630386536,471.350799,6.5533653,0.26598588,0.7259354,19.74,8.87
UVSP,Univest Financial Corp,Financial Services,18.32,0.044519951,N/A,N/A,0.815605501,540.588905,6.87020442,0.305470225,0.98404767,27.77,15.77
UVV,Universal Corp.,Consumer Defensive,50.61,0.063228611,0.012658228,0.012991368,3.103503935,1246.858326,10.26803968,0.637269802,0.485726473,54.29,44.4
VAL,Valaris Ltd,Energy,69.13,0,N/A,N/A,0,5114.767765,42.34079276,0,1.179852352,80,54.13
VALU,"Value Line, Inc.",Financial Services,41.3,0.02588027,0.12,0.08063962,1.068855143,389.463791,21.08629079,0.545334257,,66.94,31.57
VBIV,VBI Vaccines Inc.,Healthcare,0.6207,0,N/A,N/A,0,14.196759,N/A,0,1.840101837,21,0.45
VBTX,Veritex Holdings Inc,Financial Services,19.73,0.03963659,0,0.098560543,0.782029923,1071.781504,7.409020555,0.295105631,1.468548414,31.78,14.61
VC,Visteon Corp.,Consumer Cyclical,115.24,0,N/A,N/A,0,3204.963034,20.81144827,0,1.124317425,171.66,108.66
VCEL,Vericel Corp,Healthcare,36.86,0,N/A,N/A,0,1756.091271,N/A,0,2.055394577,39.9,17.3
VCSA,Vacasa Inc,N/A,8.7,0,N/A,N/A,0,2142.686782,N/A,0,1.267446687,81,6.86
VCTR,Victory Capital Holdings Inc,Financial Services,32.8,0.035974162,N/A,N/A,1.17995252,2157.174525,9.339347748,0.358648182,1.063980632,34.46,24.9
VCYT,Veracyte Inc,Healthcare,24.46,0,N/A,N/A,0,1779.478282,0,N/A,2.455331238,32.4,19.52
VECO,Veeco Instruments Inc,Technology,25.32,0,N/A,N/A,0,1426.668693,21.17410272,0,1.171808998,31.09,17.53
VEL,Velocity Financial Inc,Financial Services,12.86,0,N/A,N/A,0,421.346455,0,N/A,1.036418207,15.55,7.81
VERA,Vera Therapeutics Inc,N/A,10.52,0,N/A,N/A,0,466.229873,0,N/A,0.634792633,21.02,5.2
VERI,Veritone Inc,Technology,2.6,0,N/A,N/A,0,96.195393,N/A,0,3.217869872,10.99,2.17
VERU,Veru Inc,Healthcare,1,0,N/A,N/A,0,90.280439,N/A,0,,15.9,0.6606
VERV,Verve Therapeutics Inc,N/A,15.58,0,N/A,N/A,0,992.777278,N/A,0,2.422866676,27.93,8.52
VGR,Vector Group Ltd,Consumer Defensive,10.55,0.075829384,0,-0.129449437,0.779868942,1645.093361,10.53614982,0.764577394,0.759013638,13.68,9.54
VHI,"Valhi, Inc.",Basic Materials,11.59,0.027373189,0,0.319507911,0.317255259,327.863634,48.21524028,1.329653222,1.238969856,26.18,10.8
VIA,Via Renewables Inc,N/A,7.27,0.246066174,0,0,1.788901084,23.490344,0,N/A,1.266528135,36.11,5.22
VIAV,Viavi Solutions Inc,Technology,8.31,0,N/A,N/A,0,1840.665,72.18294118,0,1.142400406,12.19,7.26
VICR,Vicor Corp.,Technology,39.17,0,N/A,N/A,0,1273.545099,33.33974971,0,2.019060376,98.38,36.37
VIEW,View Inc.,N/A,3,0,N/A,N/A,0,12.125061,0,N/A,1.131963846,95.4,2.9
VIR,Vir Biotechnology Inc,Healthcare,8.76,0,N/A,N/A,0,1176.041563,N/A,0,1.119778104,31.55,7.72
VITL,Vital Farms Inc,N/A,11.65,0,N/A,N/A,0,480.417388,23.75833973,0,0.301187094,18.18,10
VLD,Velo3D Inc,N/A,1.35,0,N/A,N/A,0,265.627812,N/A,0,2.887672334,3.95,1.11
VLGEA,"Village Super Market, Inc.",Consumer Defensive,24.48,0.039634132,0,0,0.970243551,260.740005,0,N/A,0.392686432,24.7,19.24
VLY,Valley National Bancorp,Financial Services,8.57,0.049647715,0,0,0.425480916,4350.429645,6.942747372,0.345919444,1.451357189,12.18,6.07
VMEO,Vimeo Inc,N/A,3.28,0,N/A,N/A,0,516.479945,N/A,0,1.690874729,5.19,3.02
VNDA,Vanda Pharmaceuticals Inc,Healthcare,4.52,0,N/A,N/A,0,259.939157,17.44206916,0,0.51086969,11.04,4.11
VPG,Vishay Precision Group Inc,Technology,31.63,0,N/A,N/A,0,397.945001,0,N/A,0.755191395,45.69,29.6
VRAY,ViewRay Inc.,Healthcare,0.025,0,N/A,N/A,0,0,0,N/A,,,
VRDN,Viridian Therapeutics Inc,N/A,15.19,0,N/A,N/A,0,663.349685,N/A,0,0.857168693,39,10.93
VRE,Veris Residential Inc,N/A,14.66,0,N/A,N/A,0,1351.967571,N/A,0,0.8187264,18.92,13.07
VREX,Varex Imaging Corp,Healthcare,18.79,0,N/A,N/A,0,759.116,25.82027211,0,0.632974926,23.9,17.05
VRNS,Varonis Systems Inc,Technology,34.39,0,N/A,N/A,0,3746.895665,N/A,0,1.580646719,34.64,15.61
VRNT,"Verint Systems, Inc.",Technology,21.08,0,N/A,N/A,0,1354.835378,N/A,0,1.438111927,40.71,18.41
VRRM,Verra Mobility Corp,Industrials,19.97,0,N/A,N/A,0,3388.909,44.31162803,0,0.781273803,21.54,12.76
VRTS,Virtus Investment Partners Inc,Financial Services,201.03,0.033218809,0.151515152,0.281380711,6.677977115,1458.548237,10.72769572,0.364319537,1.534417356,236.88,156.86
VRTV,Veritiv Corp,Industrials,169.69,0.014746936,N/A,N/A,2.502407491,2299.482935,7.47313271,0.112417228,0.904358227,169.84,101.12
VSEC,VSE Corp.,Industrials,58.33,0.006821135,0,0.045639553,0.397876795,918.335504,28.36382321,0.165094106,1.127956318,59.93,39.49
VSH,"Vishay Intertechnology, Inc.",Technology,23.62,0.016836533,0,0.033037804,0.397678905,2998.477393,7.144879745,0.134350981,1.150965923,29.98,20.26
VSTO,Vista Outdoor Inc,Consumer Cyclical,26.78,0,N/A,N/A,0,1553.365384,N/A,0,0.829587243,33.78,22.97
VTGN,VistaGen Therapeutics Inc,Healthcare,3.35,0,N/A,N/A,0,31.364187,0,N/A,4.452004019,24.71,1.62
VTLE,Vital Energy Inc.,N/A,52.25,0,N/A,N/A,0,1185.501086,1.371317326,0,1.599731528,71.43,39.74
VTNR,Vertex Energy Inc,Energy,4.53,0,N/A,N/A,0,422.607283,0,N/A,1.957109445,11.2,3.85
VTOL,Bristow Group Inc.,N/A,29.49,0,N/A,N/A,0,830.91316,51.49437032,0,1.435818452,31.89,20.08
VTYX,Ventyx Biosciences Inc,N/A,15.58,0,N/A,N/A,0,914.7018,0,N/A,1.23027675,47.25,14.03
VUZI,Vuzix Corporation,Technology,3.53,0,N/A,N/A,0,223.516836,0,N/A,2.351505473,6.06,3.01
VVI,Viad Corp.,Industrials,27.92,0,N/A,N/A,0,582.941931,44.22928158,0,1.161308819,32.07,17.1
VVX,V2X Inc,N/A,51.44,0,N/A,N/A,0,1604.178108,N/A,0,0.388773598,56.75,36.45
VWE,Vintage Wine Estates Inc,N/A,0.625,0,N/A,N/A,0,37.228619,0,N/A,1.928329846,3.99,0.4718
VXRT,Vaxart Inc,Healthcare,0.7,0,N/A,N/A,0,106.377818,N/A,0,2.420029266,1.73,0.56
VZIO,VIZIO Holding Corp,N/A,5.58,0,N/A,N/A,0,1079.209509,70.57320272,0,1.867993666,11.6,4.82
WABC,Westamerica Bancorporation,Financial Services,49.36,0.035656402,0.047619048,0.019244876,1.672928701,1315.373218,8.497078337,0.28993565,0.839713901,59.76,33.49
WAFD,WaFd Inc,Financial Services,26.93,0.037133309,0.041666667,0.067907166,0.970333475,1743.166189,6.553551999,0.238411173,1.237141316,37.57,23.25
WASH,"Washington Trust Bancorp, Inc.",Financial Services,25.8,0.086821705,0.037037037,0.035661981,2.628552986,439.096366,7.420928954,0.76411424,0.967550544,45.63,20.51
WD,Walker & Dunlop Inc,Financial Services,76.8,0.032044916,0.05,0.203040113,2.461049515,2560.871578,18.44463507,0.580436206,1.696954186,98.65,60.06
WDFC,WD-40 Co.,Basic Materials,219.66,0.015114268,0.064102564,0.063529771,3.283769608,2977.861207,45.31064968,0.679869484,0.762083923,231.06,153.14
WEAV,Weave Communications Inc,N/A,8.55,0,N/A,N/A,0,577.538478,N/A,0,1.298847248,12.45,3.74
WERN,"Werner Enterprises, Inc.",Industrials,36.91,0.014498729,0.076923077,0.092388464,0.53514809,2339.736896,12.97532689,0.189098265,0.868248677,49.5,35.02
WEYS,"Weyco Group, Inc",Consumer Cyclical,27.15,0.036832413,0.041666667,0.016816148,0.954678335,258.491458,7.762273133,0.274332855,0.505976556,28.92,19.33
WFRD,Weatherford International plc,N/A,99.32,0,N/A,N/A,0,7162.818855,20.52383626,0,0.872671406,99.85,38.61
WGO,"Winnebago Industries, Inc.",Consumer Cyclical,64.3,0.019284603,0.148148148,0.230251213,1.112373041,1921.734807,8.901041257,0.182356236,1.182598476,69.55,50.79
WGS,GeneDx Holdings Corp,N/A,1.82,0,N/A,N/A,0,46.907457,N/A,0,11.77229264,17.91,0.22
WHD,Cactus Inc,Energy,47.06,0.009525364,N/A,N/A,0.448263635,3040.522976,23.378208,0.256150648,1.23098344,57.72,31.29
